Index	Level	BuffDiscription	ModelId	UColor	Usize	MagicAttrType_6_0	MagicAttrValue_6_0	MagicAttrType_6_1	MagicAttrValue_6_1	MagicAttrType_6_2	MagicAttrValue_6_2	MagicAttrType_6_3	MagicAttrValue_6_3	MagicAttrType_6_4	MagicAttrValue_6_4	MagicAttrType_6_5	MagicAttrValue_6_5
10022	2	反弹近战攻击者自身伤害的12%	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
10022	3	反弹近战攻击者自身伤害的14%	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
10022	4	反弹近战攻击者自身伤害的17%	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
10022	5	反弹近战攻击者自身伤害的20%	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
10022	6	反弹近战攻击者自身伤害的25%	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
10022	7	反弹近战攻击者自身伤害的25%	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
10022	8	反弹近战攻击者自身伤害的25%	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
10022	9	反弹近战攻击者自身伤害的25%	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
10022	10	反弹近战攻击者自身伤害的25%	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
10023	1	反弹近战攻击者自身伤害的10%	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10023	2	回避提升30%	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10023	3	回避提升30%	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10023	4	回避提升30%	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10023	5	回避提升30%	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10023	6	回避提升30%	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10023	7	回避提升30%	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10023	8	回避提升30%	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10023	9	回避提升30%	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10023	10	回避提升30%	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10024	1	0	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10024	2	0	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10024	3	0	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10024	4	0	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10024	5	0	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10024	6	0	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10024	7	0	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10024	8	0	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10024	9	0	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10024	10	0	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10025	1	回避提升30%	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10025	2	回避提升30%	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10025	3	回避提升30%	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10025	4	回避提升30%	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10025	5	回避提升30%	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10025	6	回避提升30%	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10025	7	回避提升30%	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10025	8	回避提升30%	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10025	9	回避提升30%	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10025	10	回避提升30%	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10026	1	回避提升30%	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10026	2	回避提升30%	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10026	3	回避提升30%	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10026	4	回避提升30%	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10026	5	回避提升30%	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10026	6	回避提升30%	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10026	7	回避提升30%	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10026	8	回避提升30%	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10026	9	回避提升30%	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10026	10	回避提升30%	0	0	1	54	3000	0	0	0	0	0	0	0	0	0	0
10027	1	战斗开始3回合内攻防上升10%	0	0	1	1045	1000	1047	1000	1048	1000	0	0	0	0	0	0
10027	2	战斗开始3回合内攻防上升11%	0	0	1	1045	1100	1047	1100	1048	1100	0	0	0	0	0	0
10027	3	战斗开始3回合内攻防上升13%	0	0	1	1045	1300	1047	1300	1048	1300	0	0	0	0	0	0
10027	4	战斗开始3回合内攻防上升15%	0	0	1	1045	1500	1047	1500	1048	1500	0	0	0	0	0	0
10027	5	战斗开始3回合内攻防上升17%	0	0	1	1045	1700	1047	1700	1048	1700	0	0	0	0	0	0
10027	6	战斗开始3回合内攻防上升20%	0	0	1	1045	2000	1047	2000	1048	2000	0	0	0	0	0	0
10027	7	战斗开始3回合内攻防上升20%	0	0	1	1045	2000	1047	2000	1048	2000	0	0	0	0	0	0
10027	8	战斗开始3回合内攻防上升20%	0	0	1	1045	2000	1047	2000	1048	2000	0	0	0	0	0	0
10027	9	战斗开始3回合内攻防上升20%	0	0	1	1045	2000	1047	2000	1048	2000	0	0	0	0	0	0
10027	10	战斗开始3回合内攻防上升20%	0	0	1	1045	2000	1047	2000	1048	2000	0	0	0	0	0	0
10028	1	攻防下降10%，持续2个回合	0	0	1	1045	-1000	1047	-1000	1048	-1000	0	0	0	0	0	0
10028	2	攻防下降10%，持续2个回合	0	0	1	1045	-1000	1047	-1000	1048	-1000	0	0	0	0	0	0
10028	3	攻防下降11%，持续2个回合	0	0	1	1045	-1100	1047	-1100	1048	-1100	0	0	0	0	0	0
10028	4	攻防下降12%，持续2个回合	0	0	1	1045	-1200	1047	-1200	1048	-1200	0	0	0	0	0	0
10028	5	攻防下降14%，持续2个回合	0	0	1	1045	-1400	1047	-1400	1048	-1400	0	0	0	0	0	0
10028	6	攻防下降15%，持续2个回合	0	0	1	1045	-1500	1047	-1500	1048	-1500	0	0	0	0	0	0
10028	7	攻防下降15%，持续2个回合	0	0	1	1045	-1500	1047	-1500	1048	-1500	0	0	0	0	0	0
10028	8	攻防下降15%，持续2个回合	0	0	1	1045	-1500	1047	-1500	1048	-1500	0	0	0	0	0	0
10028	9	攻防下降15%，持续2个回合	0	0	1	1045	-1500	1047	-1500	1048	-1500	0	0	0	0	0	0
10028	10	攻防下降15%，持续2个回合	0	0	1	1045	-1500	1047	-1500	1048	-1500	0	0	0	0	0	0
10029	1	攻击力上升5%	0	0	1	1045	500	0	0	0	0	0	0	0	0	0	0
10029	2	攻击力上升5%	0	0	1	1045	500	0	0	0	0	0	0	0	0	0	0
10029	3	攻击力上升5%	0	0	1	1045	500	0	0	0	0	0	0	0	0	0	0
10029	4	攻击力上升5%	0	0	1	1045	500	0	0	0	0	0	0	0	0	0	0
10029	5	攻击力上升5%	0	0	1	1045	500	0	0	0	0	0	0	0	0	0	0
10029	6	攻击力上升5%	0	0	1	1045	500	0	0	0	0	0	0	0	0	0	0
10029	7	攻击力上升5%	0	0	1	1045	500	0	0	0	0	0	0	0	0	0	0
10029	8	攻击力上升5%	0	0	1	1045	500	0	0	0	0	0	0	0	0	0	0
10029	9	攻击力上升5%	0	0	1	1045	500	0	0	0	0	0	0	0	0	0	0
10029	10	攻击力上升5%	0	0	1	1045	500	0	0	0	0	0	0	0	0	0	0
10030	1	法术防御提高30%持续2回合	0	0	1	1048	3000	0	0	0	0	0	0	0	0	0	0
10030	2	法术防御提高35%持续2回合	0	0	1	1048	3500	0	0	0	0	0	0	0	0	0	0
10030	3	法术防御提高39%持续2回合	0	0	1	1048	3900	0	0	0	0	0	0	0	0	0	0
10030	4	法术防御提高46%持续2回合	0	0	1	1048	4600	0	0	0	0	0	0	0	0	0	0
10030	5	法术防御提高52%持续2回合	0	0	1	1048	5200	0	0	0	0	0	0	0	0	0	0
10030	6	法术防御提高60%持续2回合	0	0	1	1048	6000	0	0	0	0	0	0	0	0	0	0
10030	7	法术防御提高60%持续2回合	0	0	1	1048	6000	0	0	0	0	0	0	0	0	0	0
10030	8	法术防御提高60%持续2回合	0	0	1	1048	6000	0	0	0	0	0	0	0	0	0	0
10030	9	法术防御提高60%持续2回合	0	0	1	1048	6000	0	0	0	0	0	0	0	0	0	0
10030	10	法术防御提高60%持续2回合	0	0	1	1048	6000	0	0	0	0	0	0	0	0	0	0
10031	1	击晕目标	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
10031	2	击晕目标	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
10031	3	击晕目标	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
10031	4	击晕目标	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
10031	5	击晕目标	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
10031	6	击晕目标	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
10031	7	击晕目标	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
10031	8	击晕目标	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
10031	9	击晕目标	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
10031	10	击晕目标	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
10032	1	攻防上升8%	73223	0	1.2	65	800	66	800	1047	800	1048	800	0	0	0	0
10032	2	攻防上升9.6%	73223	0	1.2	65	960	66	960	1047	960	1048	960	0	0	0	0
10032	3	攻防上升11.5%	73223	0	1.2	65	1150	66	1150	1047	1150	1048	1150	0	0	0	0
10032	4	攻防上升13.8%	73223	0	1.2	65	1380	66	1380	1047	1380	1048	1380	0	0	0	0
10032	5	攻防上升16.6%	73223	0	1.2	65	1660	66	1660	1047	1660	1048	1660	0	0	0	0
10032	6	攻防上升20%	73223	0	1.2	65	2000	66	2000	1047	2000	1048	2000	0	0	0	0
10032	7	攻防上升20%	73223	0	1.2	65	2000	66	2000	1047	2000	1048	2000	0	0	0	0
10032	8	攻防上升20%	73223	0	1.2	65	2000	66	2000	1047	2000	1048	2000	0	0	0	0
10032	9	攻防上升20%	73223	0	1.2	65	2000	66	2000	1047	2000	1048	2000	0	0	0	0
10032	10	攻防上升20%	73223	0	1.2	65	2000	66	2000	1047	2000	1048	2000	0	0	0	0
10033	1	伤害减免15%	0	0	1	1071	1500	1072	1500	0	0	0	0	0	0	0	0
10033	2	伤害减免19%	0	0	1	1071	1900	1072	1900	0	0	0	0	0	0	0	0
10033	3	伤害减免24%	0	0	1	1071	2400	1072	2400	0	0	0	0	0	0	0	0
10033	4	伤害减免31%	0	0	1	1071	3100	1072	3100	0	0	0	0	0	0	0	0
10033	5	伤害减免40%	0	0	1	1071	4000	1072	4000	0	0	0	0	0	0	0	0
10033	6	伤害减免50%	0	0	1	1071	5000	1072	5000	0	0	0	0	0	0	0	0
10033	7	伤害减免50%	0	0	1	1071	5000	1072	5000	0	0	0	0	0	0	0	0
10033	8	伤害减免50%	0	0	1	1071	5000	1072	5000	0	0	0	0	0	0	0	0
10033	9	伤害减免50%	0	0	1	1071	5000	1072	5000	0	0	0	0	0	0	0	0
10033	10	伤害减免50%	0	0	1	1071	5000	1072	5000	0	0	0	0	0	0	0	0
10034	1	防御增加4%	0	0	1	1047	400	1048	400	0	0	0	0	0	0	0	0
10034	2	防御增加8%	0	0	1	1047	800	1048	800	0	0	0	0	0	0	0	0
10034	3	防御增加12%	0	0	1	1047	1200	1048	1200	0	0	0	0	0	0	0	0
10034	4	防御增加16%	0	0	1	1047	1600	1048	1600	0	0	0	0	0	0	0	0
10034	5	防御增加20%	0	0	1	1047	2000	1048	2000	0	0	0	0	0	0	0	0
10034	6	防御增加24%	0	0	1	1047	2400	1048	2400	0	0	0	0	0	0	0	0
10034	7	防御增加28%	0	0	1	1047	2800	1048	2800	0	0	0	0	0	0	0	0
10034	8	防御增加32%	0	0	1	1047	3200	1048	3200	0	0	0	0	0	0	0	0
10034	9	防御增加36%	0	0	1	1047	3600	1048	3600	0	0	0	0	0	0	0	0
10034	10	防御增加40%	0	0	1	1047	4000	1048	4000	0	0	0	0	0	0	0	0
20001	1	2回合内持续受到伤害\n相当于技能伤害的50%	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
20001	2	2回合内持续受到伤害\n相当于技能伤害的55%	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
20001	3	2回合内持续受到伤害\n相当于技能伤害的60%	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
20001	4	2回合内持续受到伤害\n相当于技能伤害的65%	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
20001	5	2回合内持续受到伤害\n相当于技能伤害的70%	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
20001	6	2回合内持续受到伤害\n相当于技能伤害的75%	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
20001	7	2回合内持续受到伤害\n相当于技能伤害的80%	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
20001	8	2回合内持续受到伤害\n相当于技能伤害的85%	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
20001	9	2回合内持续受到伤害\n相当于技能伤害的90%	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
20001	10	2回合内持续受到伤害\n相当于技能伤害的100%	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
20002	1	2回合内持续受到伤害\n相当于技能伤害的50%	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
20002	2	2回合内持续受到伤害\n相当于技能伤害的55%	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
20002	3	2回合内持续受到伤害\n相当于技能伤害的60%	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
20002	4	2回合内持续受到伤害\n相当于技能伤害的65%	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
20002	5	2回合内持续受到伤害\n相当于技能伤害的70%	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
20002	6	2回合内持续受到伤害\n相当于技能伤害的75%	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
20002	7	2回合内持续受到伤害\n相当于技能伤害的80%	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
20002	8	2回合内持续受到伤害\n相当于技能伤害的85%	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
20002	9	2回合内持续受到伤害\n相当于技能伤害的90%	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
20002	10	2回合内持续受到伤害\n相当于技能伤害的100%	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
20003	1	冻结2回合无法行动	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
20003	2	冻结2回合无法行动	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
20003	3	冻结2回合无法行动	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
20003	4	冻结2回合无法行动	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
20003	5	冻结2回合无法行动	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
20003	6	冻结2回合无法行动	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
20003	7	冻结2回合无法行动	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
20003	8	冻结2回合无法行动	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
20003	9	冻结2回合无法行动	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
20003	10	冻结2回合无法行动	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
20004	1	麻痹2回合无法行动	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
20004	2	麻痹2回合无法行动	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
20004	3	麻痹2回合无法行动	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
20004	4	麻痹2回合无法行动	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
20004	5	麻痹2回合无法行动	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
20004	6	麻痹2回合无法行动	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
20004	7	麻痹2回合无法行动	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
20004	8	麻痹2回合无法行动	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
20004	9	麻痹2回合无法行动	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
20004	10	麻痹2回合无法行动	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
20005	1	束缚2回合无法行动	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
20005	2	束缚2回合无法行动	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
20005	3	束缚2回合无法行动	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
20005	4	束缚2回合无法行动	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
20005	5	束缚2回合无法行动	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
20005	6	束缚2回合无法行动	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
20005	7	束缚2回合无法行动	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
20005	8	束缚2回合无法行动	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
20005	9	束缚2回合无法行动	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
20005	10	束缚2回合无法行动	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
20006	1	防御下降12%	0	0	1	1047	-1200	1048	-1200	0	0	0	0	0	0	0	0
20006	2	防御下降14%	0	0	1	1047	-1400	1048	-1400	0	0	0	0	0	0	0	0
20006	3	防御下降16%	0	0	1	1047	-1600	1048	-1600	0	0	0	0	0	0	0	0
20006	4	防御下降18%	0	0	1	1047	-1800	1048	-1800	0	0	0	0	0	0	0	0
20006	5	防御下降20%	0	0	1	1047	-2000	1048	-2000	0	0	0	0	0	0	0	0
20006	6	防御下降22%	0	0	1	1047	-2200	1048	-2200	0	0	0	0	0	0	0	0
20006	7	防御下降24%	0	0	1	1047	-2400	1048	-2400	0	0	0	0	0	0	0	0
20006	8	防御下降26%	0	0	1	1047	-2600	1048	-2600	0	0	0	0	0	0	0	0
20006	9	防御下降28%	0	0	1	1047	-2800	1048	-2800	0	0	0	0	0	0	0	0
20006	10	防御下降30%	0	0	1	1047	-3000	1048	-3000	0	0	0	0	0	0	0	0
20007	1	回避下降12%	0	0	1	1046	-1200	0	0	0	0	0	0	0	0	0	0
20007	2	回避下降14%	0	0	1	1046	-1400	0	0	0	0	0	0	0	0	0	0
20007	3	回避下降16%	0	0	1	1046	-1600	0	0	0	0	0	0	0	0	0	0
20007	4	回避下降18%	0	0	1	1046	-1800	0	0	0	0	0	0	0	0	0	0
20007	5	回避下降20%	0	0	1	1046	-2000	0	0	0	0	0	0	0	0	0	0
20007	6	回避下降22%	0	0	1	1046	-2200	0	0	0	0	0	0	0	0	0	0
20007	7	回避下降24%	0	0	1	1046	-2400	0	0	0	0	0	0	0	0	0	0
20007	8	回避下降26%	0	0	1	1046	-2600	0	0	0	0	0	0	0	0	0	0
20007	9	回避下降28%	0	0	1	1046	-2800	0	0	0	0	0	0	0	0	0	0
20007	10	回避下降30%	0	0	1	1046	-3000	0	0	0	0	0	0	0	0	0	0
21001	1	目标死亡前不会停止燃烧	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21001	2	目标死亡前不会停止燃烧	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21001	3	目标死亡前不会停止燃烧	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21001	4	目标死亡前不会停止燃烧	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21001	5	目标死亡前不会停止燃烧	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21001	6	目标死亡前不会停止燃烧	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21001	7	目标死亡前不会停止燃烧	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21001	8	目标死亡前不会停止燃烧	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21001	9	目标死亡前不会停止燃烧	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21001	10	目标死亡前不会停止燃烧	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
30001	1	防御下降15%	0	0	1	1047	-1500	1048	-1500	0	0	0	0	0	0	0	0
30001	2	防御下降15%	0	0	1	1047	-1500	1048	-1500	0	0	0	0	0	0	0	0
30001	3	防御下降15%	0	0	1	1047	-1500	1048	-1500	0	0	0	0	0	0	0	0
30001	4	防御下降15%	0	0	1	1047	-1500	1048	-1500	0	0	0	0	0	0	0	0
30001	5	防御下降15%	0	0	1	1047	-1500	1048	-1500	0	0	0	0	0	0	0	0
30001	6	防御下降15%	0	0	1	1047	-1500	1048	-1500	0	0	0	0	0	0	0	0
30001	7	防御下降15%	0	0	1	1047	-1500	1048	-1500	0	0	0	0	0	0	0	0
30001	8	防御下降15%	0	0	1	1047	-1500	1048	-1500	0	0	0	0	0	0	0	0
30001	9	防御下降15%	0	0	1	1047	-1500	1048	-1500	0	0	0	0	0	0	0	0
30001	10	防御下降15%	0	0	1	1047	-1500	1048	-1500	0	0	0	0	0	0	0	0
30002	1	防御下降30%	0	0	1	1047	-3000	1048	-3000	0	0	0	0	0	0	0	0
30002	2	防御下降30%	0	0	1	1047	-3000	1048	-3000	0	0	0	0	0	0	0	0
30002	3	防御下降30%	0	0	1	1047	-3000	1048	-3000	0	0	0	0	0	0	0	0
30002	4	防御下降30%	0	0	1	1047	-3000	1048	-3000	0	0	0	0	0	0	0	0
30002	5	防御下降30%	0	0	1	1047	-3000	1048	-3000	0	0	0	0	0	0	0	0
30002	6	防御下降30%	0	0	1	1047	-3000	1048	-3000	0	0	0	0	0	0	0	0
30002	7	防御下降30%	0	0	1	1047	-3000	1048	-3000	0	0	0	0	0	0	0	0
30002	8	防御下降30%	0	0	1	1047	-3000	1048	-3000	0	0	0	0	0	0	0	0
30002	9	防御下降30%	0	0	1	1047	-3000	1048	-3000	0	0	0	0	0	0	0	0
30002	10	防御下降30%	0	0	1	1047	-3000	1048	-3000	0	0	0	0	0	0	0	0
30003	1	杀气下降20点	0	0	1	44	-20	0	0	0	0	0	0	0	0	0	0
30003	2	杀气下降70点	0	0	1	44	-70	0	0	0	0	0	0	0	0	0	0
30003	3	杀气下降20点	0	0	1	44	-20	0	0	0	0	0	0	0	0	0	0
30003	4	杀气下降70点	0	0	1	44	-70	0	0	0	0	0	0	0	0	0	0
30003	5	杀气下降20点	0	0	1	44	-20	0	0	0	0	0	0	0	0	0	0
30003	6	杀气下降70点	0	0	1	44	-70	0	0	0	0	0	0	0	0	0	0
30003	7	杀气下降20点	0	0	1	44	-20	0	0	0	0	0	0	0	0	0	0
30003	8	杀气下降70点	0	0	1	44	-70	0	0	0	0	0	0	0	0	0	0
30003	9	杀气下降20点	0	0	1	44	-20	0	0	0	0	0	0	0	0	0	0
30003	10	杀气下降70点	0	0	1	44	-70	0	0	0	0	0	0	0	0	0	0
30004	1	2回内无法聚集怒气	0	0	1	1043	-10000	0	0	0	0	0	0	0	0	0	0
30004	2	2回内无法聚集怒气	0	0	1	1043	-10000	0	0	0	0	0	0	0	0	0	0
30004	3	2回内无法聚集怒气	0	0	1	1043	-10000	0	0	0	0	0	0	0	0	0	0
30004	4	2回内无法聚集怒气	0	0	1	1043	-10000	0	0	0	0	0	0	0	0	0	0
30004	5	2回内无法聚集怒气	0	0	1	1043	-10000	0	0	0	0	0	0	0	0	0	0
30004	6	2回内无法聚集怒气	0	0	1	1043	-10000	0	0	0	0	0	0	0	0	0	0
30004	7	2回内无法聚集怒气	0	0	1	1043	-10000	0	0	0	0	0	0	0	0	0	0
30004	8	2回内无法聚集怒气	0	0	1	1043	-10000	0	0	0	0	0	0	0	0	0	0
30004	9	2回内无法聚集怒气	0	0	1	1043	-10000	0	0	0	0	0	0	0	0	0	0
30004	10	2回内无法聚集怒气	0	0	1	1043	-10000	0	0	0	0	0	0	0	0	0	0
30005	1	2回合内造成流血效果\n总伤害为技能伤害的50%	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
30005	2	2回合内造成流血效果\n总伤害为技能伤害的50%	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
30005	3	2回合内造成流血效果\n总伤害为技能伤害的50%	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
30005	4	2回合内造成流血效果\n总伤害为技能伤害的50%	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
30005	5	2回合内造成流血效果\n总伤害为技能伤害的50%	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
30005	6	2回合内造成流血效果\n总伤害为技能伤害的50%	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
30005	7	2回合内造成流血效果\n总伤害为技能伤害的50%	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
30005	8	2回合内造成流血效果\n总伤害为技能伤害的50%	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
30005	9	2回合内造成流血效果\n总伤害为技能伤害的50%	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
30005	10	2回合内造成流血效果\n总伤害为技能伤害的50%	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
30006	1	攻击力下降50%	0	0	1	65	-5000	66	-5000	0	0	0	0	0	0	0	0
30006	2	攻击力下降50%	0	0	1	65	-5000	66	-5000	0	0	0	0	0	0	0	0
30006	3	攻击力下降50%	0	0	1	65	-5000	66	-5000	0	0	0	0	0	0	0	0
30006	4	攻击力下降50%	0	0	1	65	-5000	66	-5000	0	0	0	0	0	0	0	0
30006	5	攻击力下降50%	0	0	1	65	-5000	66	-5000	0	0	0	0	0	0	0	0
30006	6	攻击力下降50%	0	0	1	65	-5000	66	-5000	0	0	0	0	0	0	0	0
30006	7	攻击力下降50%	0	0	1	65	-5000	66	-5000	0	0	0	0	0	0	0	0
30006	8	攻击力下降50%	0	0	1	65	-5000	66	-5000	0	0	0	0	0	0	0	0
30006	9	攻击力下降50%	0	0	1	65	-5000	66	-5000	0	0	0	0	0	0	0	0
30006	10	攻击力下降50%	0	0	1	65	-5000	66	-5000	0	0	0	0	0	0	0	0
30007	1	2回合内命中下降50%	0	0	1	55	-5000	0	0	0	0	0	0	0	0	0	0
30007	2	2回合内命中下降50%	0	0	1	55	-5000	0	0	0	0	0	0	0	0	0	0
30007	3	2回合内命中下降50%	0	0	1	55	-5000	0	0	0	0	0	0	0	0	0	0
30007	4	2回合内命中下降50%	0	0	1	55	-5000	0	0	0	0	0	0	0	0	0	0
30007	5	2回合内命中下降50%	0	0	1	55	-5000	0	0	0	0	0	0	0	0	0	0
30007	6	2回合内命中下降50%	0	0	1	55	-5000	0	0	0	0	0	0	0	0	0	0
30007	7	2回合内命中下降50%	0	0	1	55	-5000	0	0	0	0	0	0	0	0	0	0
30007	8	2回合内命中下降50%	0	0	1	55	-5000	0	0	0	0	0	0	0	0	0	0
30007	9	2回合内命中下降50%	0	0	1	55	-5000	0	0	0	0	0	0	0	0	0	0
30007	10	2回合内命中下降50%	0	0	1	55	-5000	0	0	0	0	0	0	0	0	0	0
41003	1	暴击率上升%	0	0	1	49	1000	0	0	0	0	0	0	0	0	0	0
41003	2	暴击率上升%	0	0	1	49	1000	0	0	0	0	0	0	0	0	0	0
41003	3	暴击率上升%	0	0	1	49	1000	0	0	0	0	0	0	0	0	0	0
41003	4	暴击率上升%	0	0	1	49	1000	0	0	0	0	0	0	0	0	0	0
