Index	Name	AppendText	EffectText	IconAtlasID	IconID	ModelId	ArmourID	EffectID	AudioType	CareerShowType	PileAmount	ItemType	ItemSubType	QualityLevel	IsCanStore	IsCanBuy	ShopMoneyType	BuyPrice	IsCanDrop	IsCanSell	SellPrice	IsCanAuction	IsCanStrengthen	AuctionMoneyType	AuctionPrice	ItemLevel	TypeTag	UseType	EquipPos	ConsumeAmount	EffectScriptID	MajorRequire	MajorLevel	CareerExp	CareerRequire	UseLevelLimitLow	UseLevelLimitHigh	UseTarget	IsCanCombine	CombineCostAmount	CombineItemID	BindingType	MagicAttrType_6_0	MagicAttrValue_6_0	MagicAttrType_6_1	MagicAttrValue_6_1	MagicAttrType_6_2	MagicAttrValue_6_2	MagicAttrType_6_3	MagicAttrValue_6_3	MagicAttrType_6_4	MagicAttrValue_6_4	MagicAttrType_6_5	MagicAttrValue_6_5	GemAttrType	GemType	GemAttrValue	RequireEquipUseLevel	BaseAttrType	BaseAttrValue	IsCanExplode	StrengthenLevel	IsRandom	IsRandomAttr	IsNeedRelease	IsContainer	CTItemID_6_0	CTItemNum_6_0	CTItemID_6_1	CTItemNum_6_1	CTItemID_6_2	CTItemNum_6_2	CTItemID_6_3	CTItemNum_6_3	CTItemID_6_4	CTItemNum_6_4	CTItemID_6_5	CTItemNum_6_5	CTMoney_3_0	CTMoney_3_1	CTMoney_3_2	MaterialType	CardID	AddPhy	AddLoyal	AddHealth	SkillID	SpellID	BuffID	PetID	IsPetRandomAttr	MountID	MagicWeaponID	LockLevel	UnLockLevel
25003	凤翔护腕	0	0	1180	12000446	0	0	0	0	0	1	2	14	1	0	1	1	4852	0	0	1213	0	1	1	24	30	1	2	5	0	0	0	0	0	0	30	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	66	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25004	皓月护腕	0	0	1180	12000445	0	0	0	0	0	1	2	14	1	0	1	1	7419	0	0	1855	0	1	1	28	40	1	2	5	0	0	0	0	0	0	40	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	106	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25005	日耀护腕	0	0	1180	12000447	0	0	0	0	0	1	2	14	1	0	1	1	11699	0	0	2925	0	1	1	32	50	1	2	5	0	0	0	0	0	0	50	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	158	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26000	勇武战靴	0	0	1180	12000449	0	0	0	0	0	1	2	15	1	0	1	1	176	0	0	44	0	1	1	12	1	1	2	6	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	13	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26001	百战战靴	0	0	1180	12000450	0	0	0	0	0	1	2	15	1	0	1	1	795	0	0	199	0	1	1	16	10	1	2	6	0	0	0	0	0	0	10	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	23	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26002	龙腾战靴	0	0	1180	12000453	0	0	0	0	0	1	2	15	1	0	1	1	2005	0	0	502	0	1	1	20	20	1	2	6	0	0	0	0	0	0	20	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	47	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26003	凤翔战靴	0	0	1180	12000455	0	0	0	0	0	1	2	15	1	0	1	1	3742	0	0	936	0	1	1	24	30	1	2	6	0	0	0	0	0	0	30	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	83	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26004	皓月战靴	0	0	1180	12000454	0	0	0	0	0	1	2	15	1	0	1	1	5721	0	0	1431	0	1	1	28	40	1	2	6	0	0	0	0	0	0	40	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	133	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26005	日耀战靴	0	0	1180	12000456	0	0	0	0	0	1	2	15	1	0	1	1	9021	0	0	2256	0	1	1	32	50	1	2	6	0	0	0	0	0	0	50	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	197	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28100	龙腾法杖	0	0	1160	12000224	301	0	0	0	0	1	1	3	3	0	1	1	4340	0	0	1085	0	1	1	60	20	1	2	1	0	0	0	0	0	2	20	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	112	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28101	凤翔法杖	0	0	1160	12000159	401	0	0	0	0	1	1	3	3	0	1	1	8100	0	0	2025	0	1	1	72	30	1	2	1	0	0	0	0	0	2	30	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	200	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28102	皓月法杖	0	0	1160	12000185	501	0	0	0	0	1	1	3	3	0	1	1	12385	0	0	3097	0	1	1	84	40	1	2	1	0	0	0	0	0	2	40	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	320	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28103	日耀法杖	0	0	1160	0	601	0	0	0	0	1	1	3	4	0	1	1	19530	0	0	4883	0	1	1	192	50	1	2	1	0	0	0	0	0	2	50	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	472	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28200	龙腾战斧	0	0	1160	12000216	302	0	0	0	0	1	1	1	3	0	1	1	4340	0	0	1085	0	1	1	60	20	1	2	1	0	0	0	0	0	1	20	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	112	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28201	凤翔长刀	0	0	1160	12000214	402	0	0	0	0	1	1	1	3	0	1	1	8100	0	0	2025	0	1	1	72	30	1	2	1	0	0	0	0	0	1	30	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	200	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28202	皓月巨刃	0	0	1160	12000217	502	0	0	0	0	1	1	1	3	0	1	1	12385	0	0	3097	0	1	1	84	40	1	2	1	0	0	0	0	0	1	40	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	320	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28203	日耀战刃	0	0	1160	0	602	0	0	0	0	1	1	1	4	0	1	1	19530	0	0	4883	0	1	1	192	50	1	2	1	0	0	0	0	0	1	50	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	472	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28300	龙腾长弓	0	0	1160	12000236	303	0	0	0	0	1	1	2	3	0	1	1	4340	0	0	1085	0	1	1	60	20	1	2	1	0	0	0	0	0	4	20	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	112	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28301	凤翔长弓	0	0	1160	12000239	403	0	0	0	0	1	1	2	3	0	1	1	8100	0	0	2025	0	1	1	72	30	1	2	1	0	0	0	0	0	4	30	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	200	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28302	皓月长弓	0	0	1160	12000169	503	0	0	0	0	1	1	2	3	0	1	1	12385	0	0	3097	0	1	1	84	40	1	2	1	0	0	0	0	0	4	40	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	320	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28303	日耀长弓	0	0	1160	0	603	0	0	0	0	1	1	2	4	0	1	1	19530	0	0	4883	0	1	1	192	50	1	2	1	0	0	0	0	0	4	50	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	472	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28500	龙腾战甲	0	0	1180	12000143	0	3	0	0	0	1	2	11	2	0	1	1	3349	0	0	838	0	1	1	60	20	1	2	2	0	0	0	0	0	0	20	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	224	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28501	凤翔战甲	0	0	1180	12000144	0	4	0	0	0	1	2	11	3	0	1	1	6250	0	0	1563	0	1	1	72	30	1	2	2	0	0	0	0	0	0	30	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	400	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28502	皓月战甲	0	0	1180	12000145	0	5	0	0	0	1	2	11	3	0	1	1	9556	0	0	2389	0	1	1	84	40	1	2	2	0	0	0	0	0	0	40	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	640	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28503	日耀战甲	0	0	1180	12000146	0	6	0	0	0	1	2	11	3	0	1	1	15069	0	0	3768	0	1	1	192	50	1	2	2	0	0	0	0	0	0	50	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	944	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28600	龙腾护符	0	0	1180	12000192	0	0	0	0	0	1	2	12	2	0	1	1	1674	0	0	419	0	1	1	50	20	1	2	3	0	0	0	0	0	0	20	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	46	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28601	凤翔护符	0	0	1180	12000193	0	0	0	0	0	1	2	12	3	0	1	1	3125	0	0	782	0	1	1	60	30	1	2	3	0	0	0	0	0	0	30	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	83	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28602	皓月护符	0	0	1180	12000194	0	0	0	0	0	1	2	12	3	0	1	1	4778	0	0	1195	0	1	1	70	40	1	2	3	0	0	0	0	0	0	40	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	133	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28603	日耀护符	0	0	1180	12000217	0	0	0	0	0	1	2	12	3	0	1	1	7535	0	0	1884	0	1	1	80	50	1	2	3	0	0	0	0	0	0	50	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	196	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28700	龙腾指环	0	0	1180	12000197	0	0	0	0	0	1	2	13	2	0	1	1	947	0	0	237	0	1	1	50	20	1	2	4	0	0	0	0	0	0	20	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	230	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28701	凤翔指环	0	0	1180	12000199	0	0	0	0	0	1	2	13	3	0	1	1	1768	0	0	442	0	1	1	60	30	1	2	4	0	0	0	0	0	0	30	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	415	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28702	皓月指环	0	0	1180	12000198	0	0	0	0	0	1	2	13	3	0	1	1	2703	0	0	676	0	1	1	70	40	1	2	4	0	0	0	0	0	0	40	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	665	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28703	日耀指环	0	0	1180	12000217	0	0	0	0	0	1	2	13	3	0	1	1	4263	0	0	1066	0	1	1	80	50	1	2	4	0	0	0	0	0	0	50	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	980	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28800	龙腾护腕	0	0	1180	12000444	0	0	0	0	0	1	2	14	2	0	1	1	2600	0	0	650	0	1	1	40	20	1	2	5	0	0	0	0	0	0	20	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	38	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28801	凤翔护腕	0	0	1180	12000446	0	0	0	0	0	1	2	14	3	0	1	1	4852	0	0	1213	0	1	1	48	30	1	2	5	0	0	0	0	0	0	30	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	67	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28802	皓月护腕	0	0	1180	12000445	0	0	0	0	0	1	2	14	3	0	1	1	7419	0	0	1855	0	1	1	56	40	1	2	5	0	0	0	0	0	0	40	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	107	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28803	日耀护腕	0	0	1180	12000447	0	0	0	0	0	1	2	14	3	0	1	1	11699	0	0	2925	0	1	1	64	50	1	2	5	0	0	0	0	0	0	50	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	158	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28900	龙腾战靴	0	0	1180	12000453	0	0	0	0	0	1	2	15	2	0	1	1	2005	0	0	502	0	1	1	40	20	1	2	6	0	0	0	0	0	0	20	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	38	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28901	凤翔战靴	0	0	1180	12000455	0	0	0	0	0	1	2	15	3	0	1	1	3742	0	0	936	0	1	1	48	30	1	2	6	0	0	0	0	0	0	30	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	67	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28902	皓月战靴	0	0	1180	12000454	0	0	0	0	0	1	2	15	3	0	1	1	5721	0	0	1431	0	1	1	56	40	1	2	6	0	0	0	0	0	0	40	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	107	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28903	日耀战靴	0	0	1180	12000456	0	0	0	0	0	1	2	15	3	0	1	1	9021	0	0	2256	0	1	1	64	50	1	2	6	0	0	0	0	0	0	50	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	158	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29000	勇武法杖	0	0	1160	12000222	102	0	0	0	0	1	1	3	2	0	1	1	381	0	0	96	0	1	1	18	1	1	2	1	0	0	0	0	0	2	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	45	44	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29001	百战法杖	0	0	1160	12000223	202	0	0	0	0	1	1	3	2	0	1	1	1722	0	0	431	0	1	1	24	10	1	2	1	0	0	0	0	0	2	10	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	45	78	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29002	龙腾法杖	0	0	1160	12000224	302	0	0	0	0	1	1	3	3	0	1	1	4340	0	0	1085	0	1	1	30	20	1	2	1	0	0	0	0	0	2	20	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	45	276	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29003	凤翔法杖	0	0	1160	12000159	402	0	0	0	0	1	1	3	3	0	1	1	8100	0	0	2025	0	1	1	36	30	1	2	1	0	0	0	0	0	2	30	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	45	494	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29004	皓月法杖	0	0	1160	12000185	502	0	0	0	0	1	1	3	3	0	1	1	12385	0	0	3097	0	1	1	42	40	1	2	1	0	0	0	0	0	2	40	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	45	792	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29005	日耀法杖	0	0	1160	0	602	0	0	0	0	1	1	3	4	0	1	1	19530	0	0	4883	0	1	1	48	50	1	2	1	0	0	0	0	0	2	50	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	45	1930	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29006	流云法杖	0	0	1160	0	702	0	0	0	0	1	1	3	4	0	1	1	26819	0	0	6705	0	1	1	54	60	1	2	1	0	0	0	0	0	2	60	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	45	2688	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29007	七星法杖	0	0	1160	0	802	0	0	0	0	1	1	3	4	0	1	1	35155	0	0	8789	0	1	1	60	70	1	2	1	0	0	0	0	0	2	70	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	45	3572	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29008	乾坤法杖	0	0	1160	0	902	0	0	0	0	1	1	3	5	0	1	1	44696	0	0	11174	0	1	1	66	80	1	2	1	0	0	0	0	0	2	80	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	45	7172	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29009	太虚法杖	0	0	1160	0	1002	0	0	0	0	1	1	3	5	0	1	1	55534	0	0	13884	0	1	1	72	90	1	2	1	0	0	0	0	0	2	90	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	45	8964	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29010	破魔法杖	0	0	1160	0	1102	0	0	0	0	1	1	3	5	0	1	1	67483	0	0	16871	0	1	1	78	100	1	2	1	0	0	0	0	0	2	100	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	45	10964	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29011	诛邪法杖	0	0	1160	0	1202	0	0	0	0	1	1	3	6	0	1	1	80756	0	0	20189	0	1	1	84	110	1	2	1	0	0	0	0	0	2	110	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	45	22288	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29012	清虚法杖	0	0	1160	0	1302	0	0	0	0	1	1	3	6	0	1	1	95148	0	0	23787	0	1	1	90	120	1	2	1	0	0	0	0	0	2	120	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	45	22434	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29013	灭世法杖	0	0	1160	0	1402	0	0	0	0	1	1	3	6	0	1	1	110531	0	0	27633	0	1	1	96	130	1	2	1	0	0	0	0	0	2	130	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	45	26200	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29014	轩辕法杖	0	0	1160	0	1502	0	0	0	0	1	1	3	6	0	1	1	127211	0	0	31803	0	1	1	102	140	1	2	1	0	0	0	0	0	2	140	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	45	30258	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29015	勇武大剑	0	0	1160	12000211	101	0	0	0	0	1	1	1	2	0	1	1	381	0	0	96	0	1	1	18	1	1	2	1	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	45	38	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29016	百战巨斧	0	0	1160	12000212	201	0	0	0	0	1	1	1	2	0	1	1	1722	0	0	431	0	1	1	24	10	1	2	1	0	0	0	0	0	1	10	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	45	66	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29017	龙腾战斧	0	0	1160	12000216	301	0	0	0	0	1	1	1	3	0	1	1	4340	0	0	1085	0	1	1	30	20	1	2	1	0	0	0	0	0	1	20	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	45	176	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29018	凤翔长刀	0	0	1160	12000214	401	0	0	0	0	1	1	1	3	0	1	1	8100	0	0	2025	0	1	1	36	30	1	2	1	0	0	0	0	0	1	30	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	45	314	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29019	皓月巨刃	0	0	1160	12000217	501	0	0	0	0	1	1	1	3	0	1	1	12385	0	0	3097	0	1	1	42	40	1	2	1	0	0	0	0	0	1	40	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	45	504	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29020	日耀战刃	0	0	1160	0	601	0	0	0	0	1	1	1	4	0	1	1	19530	0	0	4883	0	1	1	48	50	1	2	1	0	0	0	0	0	1	50	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	45	954	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29021	流云巨斧	0	0	1160	0	701	0	0	0	0	1	1	1	4	0	1	1	26819	0	0	6705	0	1	1	54	60	1	2	1	0	0	0	0	0	1	60	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	45	1328	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29022	七星巨斧	0	0	1160	0	801	0	0	0	0	1	1	1	4	0	1	1	35155	0	0	8789	0	1	1	60	70	1	2	1	0	0	0	0	0	1	70	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	45	1764	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29023	乾坤巨斧	0	0	1160	0	901	0	0	0	0	1	1	1	5	0	1	1	44696	0	0	11174	0	1	1	66	80	1	2	1	0	0	0	0	0	1	80	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	45	2834	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
