SkillID	SkillEffectType	SkillLevel	LearnLevel	Kill	UseRegion	TextLearn	TextEffect	TextUpgrade	ReviveRate	SuckBloodRate	SummonID	MoraleValue	CRIRate	CRIHPRate	AttackCount	AttackTime_3_0	AttackEffect_3_0	AttackDamageRate_3_0	AttackEffectBind_3_0	AttackTime_3_1	AttackEffect_3_1	AttackDamageRate_3_1	AttackEffectBind_3_1	AttackTime_3_2	AttackEffect_3_2	AttackDamageRate_3_2	AttackEffectBind_3_2
30008	1	3	999	60	2	对纵排目标造成基础伤害133%+138附加伤害。	对纵排目标造成基础伤害133%+138附加伤害。	对纵排目标造成基础伤害150%+243附加伤害。	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
30008	1	4	999	60	2	对纵排目标造成基础伤害150%+243附加伤害。	对纵排目标造成基础伤害150%+243附加伤害。	对纵排目标造成基础伤害166%+379附加伤害。	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
30008	1	5	999	60	2	对纵排目标造成基础伤害166%+379附加伤害。	对纵排目标造成基础伤害166%+379附加伤害。	对纵排目标造成基础伤害183%+606附加伤害。	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
30008	1	6	999	60	2	对纵排目标造成基础伤害183%+606附加伤害。	对纵排目标造成基础伤害183%+606附加伤害。	对纵排目标造成基础伤害200%+874附加伤害。	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
30008	1	7	999	60	2	对纵排目标造成基础伤害200%+874附加伤害。	对纵排目标造成基础伤害200%+874附加伤害。	对纵排目标造成基础伤害216%+1280附加伤害。	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
30008	1	8	999	60	2	对纵排目标造成基础伤害216%+1280附加伤害。	对纵排目标造成基础伤害216%+1280附加伤害。	对纵排目标造成基础伤害233%+1715附加伤害。	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
30008	1	9	999	60	2	对纵排目标造成基础伤害233%+1715附加伤害。	对纵排目标造成基础伤害233%+1715附加伤害。	对纵排目标造成基础伤害250%+2356附加伤害。	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
30008	1	10	999	60	2	对纵排目标造成基础伤害250%+2356附加伤害。	对纵排目标造成基础伤害250%+2356附加伤害。	等级已满，无法升级！	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
30009	2	1	999	100	6	在我方空闲处放置一个召唤怪物，怪物等级和角色等级绑定，怪物类型和技能等级绑定	在我方空闲处放置一个召唤怪物，怪物等级和角色等级绑定，怪物类型和技能等级绑定	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
30009	2	2	999	100	6	学习技能2-2	在我方空闲处放置一个召唤怪物，怪物等级和角色等级绑定，怪物类型和技能等级绑定	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
30009	2	3	999	100	6	学习技能2-2	在我方空闲处放置一个召唤怪物，怪物等级和角色等级绑定，怪物类型和技能等级绑定	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
30009	2	4	999	100	6	学习技能2-2	在我方空闲处放置一个召唤怪物，怪物等级和角色等级绑定，怪物类型和技能等级绑定	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
30009	2	5	999	100	6	学习技能2-2	在我方空闲处放置一个召唤怪物，怪物等级和角色等级绑定，怪物类型和技能等级绑定	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
30009	2	6	999	100	6	学习技能2-2	在我方空闲处放置一个召唤怪物，怪物等级和角色等级绑定，怪物类型和技能等级绑定	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
30009	2	7	999	100	6	学习技能2-2	在我方空闲处放置一个召唤怪物，怪物等级和角色等级绑定，怪物类型和技能等级绑定	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
30009	2	8	999	100	6	学习技能2-2	在我方空闲处放置一个召唤怪物，怪物等级和角色等级绑定，怪物类型和技能等级绑定	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
30009	2	9	999	100	6	学习技能2-2	在我方空闲处放置一个召唤怪物，怪物等级和角色等级绑定，怪物类型和技能等级绑定	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
30009	2	10	999	100	6	学习技能2-2	在我方空闲处放置一个召唤怪物，怪物等级和角色等级绑定，怪物类型和技能等级绑定	等级已满，无法升级！	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31001	2	1	1	0	0	法术强度增加6点	法术强度增加6点	法术强度增加18点	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31001	2	2	1	0	0	法术强度增加18点	法术强度增加18点	法术强度增加40点	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31001	2	3	1	0	0	法术强度增加40点	法术强度增加40点	法术强度增加75点	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31001	2	4	1	0	0	法术强度增加75点	法术强度增加75点	法术强度增加125点	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31001	2	5	1	0	0	法术强度增加125点	法术强度增加125点	法术强度增加200点	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31001	2	6	1	0	0	法术强度增加200点	法术强度增加200点	法术强度增加320点	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31001	2	7	1	0	0	法术强度增加320点	法术强度增加320点	法术强度增加480点	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31001	2	8	1	0	0	法术强度增加480点	法术强度增加480点	法术强度增加800点	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31001	2	9	1	0	0	法术强度增加800点	法术强度增加800点	法术强度增加1200点	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31001	2	10	1	0	0	法术强度增加1200点	法术强度增加1200点	等级已满，无法升级！	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31002	2	1	1	0	0	受到攻击时,反弹受到伤害的3%给予攻击者	受到攻击时,反弹受到伤害的3%给予攻击者	受到攻击时,反弹受到伤害的6%给予攻击者	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31002	2	2	1	0	0	受到攻击时,反弹受到伤害的6%给予攻击者	受到攻击时,反弹受到伤害的6%给予攻击者	受到攻击时,反弹受到伤害的9%给予攻击者	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31002	2	3	1	0	0	受到攻击时,反弹受到伤害的9%给予攻击者	受到攻击时,反弹受到伤害的9%给予攻击者	受到攻击时,反弹受到伤害的12%给予攻击者	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31002	2	4	1	0	0	受到攻击时,反弹受到伤害的12%给予攻击者	受到攻击时,反弹受到伤害的12%给予攻击者	受到攻击时,反弹受到伤害的15%给予攻击者	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31002	2	5	1	0	0	受到攻击时,反弹受到伤害的15%给予攻击者	受到攻击时,反弹受到伤害的15%给予攻击者	受到攻击时,反弹受到伤害的18%给予攻击者	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31002	2	6	1	0	0	受到攻击时,反弹受到伤害的18%给予攻击者	受到攻击时,反弹受到伤害的18%给予攻击者	受到攻击时,反弹受到伤害的21%给予攻击者	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31002	2	7	1	0	0	受到攻击时,反弹受到伤害的21%给予攻击者	受到攻击时,反弹受到伤害的21%给予攻击者	受到攻击时,反弹受到伤害的24%给予攻击者	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31002	2	8	1	0	0	受到攻击时,反弹受到伤害的24%给予攻击者	受到攻击时,反弹受到伤害的24%给予攻击者	受到攻击时,反弹受到伤害的27%给予攻击者	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31002	2	9	1	0	0	受到攻击时,反弹受到伤害的27%给予攻击者	受到攻击时,反弹受到伤害的27%给予攻击者	受到攻击时,反弹受到伤害的30%给予攻击者	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31002	2	10	1	0	0	受到攻击时,反弹受到伤害的30%给予攻击者	受到攻击时,反弹受到伤害的30%给予攻击者	等级已满，无法升级！	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31003	2	1	15	0	0	普通防御增加24点	普通防御增加24点	普通防御增加72点	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31003	2	2	15	0	0	普通防御增加72点	普通防御增加72点	普通防御增加160点	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31003	2	3	15	0	0	普通防御增加160点	普通防御增加160点	普通防御增加300点	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31003	2	4	15	0	0	普通防御增加300点	普通防御增加300点	普通防御增加500点	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31003	2	5	15	0	0	普通防御增加500点	普通防御增加500点	普通防御增加800点	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31003	2	6	15	0	0	普通防御增加800点	普通防御增加800点	普通防御增加1280点	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31003	2	7	15	0	0	普通防御增加1280点	普通防御增加1280点	普通防御增加1920点	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31003	2	8	15	0	0	普通防御增加1920点	普通防御增加1920点	普通防御增加3200点	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31003	2	9	15	0	0	普通防御增加3200点	普通防御增加3200点	普通防御增加4800点	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31003	2	10	15	0	0	普通防御增加4800点	普通防御增加4800点	等级已满，无法升级！	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31004	2	1	15	0	0	攻击目标并使其杀气下降15点	攻击目标并使其杀气下降15点	攻击目标并使其杀气下降22点	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31004	2	2	15	0	0	攻击目标并使其杀气下降22点	攻击目标并使其杀气下降22点	攻击目标并使其杀气下降29点	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31004	2	3	15	0	0	攻击目标并使其杀气下降29点	攻击目标并使其杀气下降29点	攻击目标并使其杀气下降36点	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31004	2	4	15	0	0	攻击目标并使其杀气下降36点	攻击目标并使其杀气下降36点	攻击目标并使其杀气下降43点	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31004	2	5	15	0	0	攻击目标并使其杀气下降43点	攻击目标并使其杀气下降43点	攻击目标并使其杀气下降50点	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31004	2	6	15	0	0	攻击目标并使其杀气下降50点	攻击目标并使其杀气下降50点	攻击目标并使其杀气下降57点	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31004	2	7	15	0	0	攻击目标并使其杀气下降57点	攻击目标并使其杀气下降57点	攻击目标并使其杀气下降64点	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31004	2	8	15	0	0	攻击目标并使其杀气下降64点	攻击目标并使其杀气下降64点	攻击目标并使其杀气下降71点	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31004	2	9	15	0	0	攻击目标并使其杀气下降71点	攻击目标并使其杀气下降71点	攻击目标并使其杀气下降78点	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31004	2	10	15	0	0	攻击目标并使其杀气下降78点	攻击目标并使其杀气下降78点	等级已满，无法升级！	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31005	2	1	30	0	0	暴击倍率增加1%	暴击倍率增加1%	暴击倍率增加2%	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31005	2	2	30	0	0	暴击倍率增加2%	暴击倍率增加2%	暴击倍率增加3%	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31005	2	3	30	0	0	暴击倍率增加3%	暴击倍率增加3%	暴击倍率增加4%	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31005	2	4	30	0	0	暴击倍率增加4%	暴击倍率增加4%	暴击倍率增加6%	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31005	2	5	30	0	0	暴击倍率增加6%	暴击倍率增加6%	暴击倍率增加8%	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31005	2	6	30	0	0	暴击倍率增加8%	暴击倍率增加8%	暴击倍率增加11%	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31005	2	7	30	0	0	暴击倍率增加11%	暴击倍率增加11%	暴击倍率增加15%	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31005	2	8	30	0	0	暴击倍率增加15%	暴击倍率增加15%	暴击倍率增加22%	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31005	2	9	30	0	0	暴击倍率增加22%	暴击倍率增加22%	暴击倍率增加30%	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31005	2	10	30	0	0	暴击倍率增加30%	暴击倍率增加30%	等级已满，无法升级！	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31006	2	1	30	0	0	初始怒气值增加1点	初始怒气值增加1点	初始怒气值增加2点	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31006	2	2	30	0	0	初始怒气值增加2点	初始怒气值增加2点	初始怒气值增加3点	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31006	2	3	30	0	0	初始怒气值增加3点	初始怒气值增加3点	初始怒气值增加4点	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31006	2	4	30	0	0	初始怒气值增加4点	初始怒气值增加4点	初始怒气值增加6点	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31006	2	5	30	0	0	初始怒气值增加6点	初始怒气值增加6点	初始怒气值增加8点	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31006	2	6	30	0	0	初始怒气值增加8点	初始怒气值增加8点	初始怒气值增加11点	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31006	2	7	30	0	0	初始怒气值增加11点	初始怒气值增加11点	初始怒气值增加15点	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31006	2	8	30	0	0	初始怒气值增加15点	初始怒气值增加15点	初始怒气值增加22点	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31006	2	9	30	0	0	初始怒气值增加22点	初始怒气值增加22点	初始怒气值增加30点	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31006	2	10	30	0	0	初始怒气值增加30点	初始怒气值增加30点	等级已满，无法升级！	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31007	2	1	45	0	0	全体攻击增加3点，减伤值增加3点	全体攻击增加3点，减伤值增加3点	全体攻击增加9点，减伤值增加9点	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31007	2	2	45	0	0	全体攻击增加9点，减伤值增加9点	全体攻击增加9点，减伤值增加9点	全体攻击增加20点，减伤值增加20点	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31007	2	3	45	0	0	全体攻击增加20点，减伤值增加20点	全体攻击增加20点，减伤值增加20点	全体攻击增加38点，减伤值增加38点	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31007	2	4	45	0	0	全体攻击增加38点，减伤值增加38点	全体攻击增加38点，减伤值增加38点	全体攻击增加63点，减伤值增加63点	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31007	2	5	45	0	0	全体攻击增加63点，减伤值增加63点	全体攻击增加63点，减伤值增加63点	全体攻击增加100点，减伤值增加100点	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31007	2	6	45	0	0	全体攻击增加100点，减伤值增加100点	全体攻击增加100点，减伤值增加100点	全体攻击增加160点，减伤值增加160点	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31007	2	7	45	0	0	全体攻击增加160点，减伤值增加160点	全体攻击增加160点，减伤值增加160点	全体攻击增加240点，减伤值增加240点	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31007	2	8	45	0	0	全体攻击增加240点，减伤值增加240点	全体攻击增加240点，减伤值增加240点	全体攻击增加400点，减伤值增加400点	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31007	2	9	45	0	0	全体攻击增加400点，减伤值增加400点	全体攻击增加400点，减伤值增加400点	全体攻击增加600点，减伤值增加600点	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31007	2	10	45	0	0	全体攻击增加600点，减伤值增加600点	全体攻击增加600点，减伤值增加600点	等级已满，无法升级！	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31008	2	1	60	0	0	学习技能2-2	增加暴击几率	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31008	2	2	60	0	0	学习技能2-2	增加暴击几率	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31008	2	3	60	0	0	学习技能2-2	增加暴击几率	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31008	2	4	60	0	0	学习技能2-2	增加暴击几率	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31008	2	5	60	0	0	学习技能2-2	增加暴击几率	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31008	2	6	60	0	0	学习技能2-2	增加暴击几率	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31008	2	7	60	0	0	学习技能2-2	增加暴击几率	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31008	2	8	60	0	0	学习技能2-2	增加暴击几率	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31008	2	9	60	0	0	学习技能2-2	增加暴击几率	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31008	2	10	60	0	0	学习技能2-2	增加暴击几率	等级已满，无法升级！	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31009	2	1	60	0	0	学习技能2-2	额外增加杀气	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31009	2	2	60	0	0	学习技能2-2	额外增加杀气	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31009	2	3	60	0	0	学习技能2-2	额外增加杀气	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31009	2	4	60	0	0	学习技能2-2	额外增加杀气	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31009	2	5	60	0	0	学习技能2-2	额外增加杀气	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31009	2	6	60	0	0	学习技能2-2	额外增加杀气	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31009	2	7	60	0	0	学习技能2-2	额外增加杀气	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31009	2	8	60	0	0	学习技能2-2	额外增加杀气	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31009	2	9	60	0	0	学习技能2-2	额外增加杀气	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31009	2	10	60	0	0	学习技能2-2	额外增加杀气	等级已满，无法升级！	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31010	2	1	75	0	0	学习技能2-2	增加命中率	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31010	2	2	75	0	0	学习技能2-2	增加命中率	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31010	2	3	75	0	0	学习技能2-2	增加命中率	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31010	2	4	75	0	0	学习技能2-2	增加命中率	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31010	2	5	75	0	0	学习技能2-2	增加命中率	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31010	2	6	75	0	0	学习技能2-2	增加命中率	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31010	2	7	75	0	0	学习技能2-2	增加命中率	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31010	2	8	75	0	0	学习技能2-2	增加命中率	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31010	2	9	75	0	0	学习技能2-2	增加命中率	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31010	2	10	75	0	0	学习技能2-2	增加命中率	等级已满，无法升级！	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31011	2	1	75	0	0	学习技能2-2	增加闪避率	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31011	2	2	75	0	0	学习技能2-2	增加闪避率	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31011	2	3	75	0	0	学习技能2-2	增加闪避率	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31011	2	4	75	0	0	学习技能2-2	增加闪避率	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31011	2	5	75	0	0	学习技能2-2	增加闪避率	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31011	2	6	75	0	0	学习技能2-2	增加闪避率	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31011	2	7	75	0	0	学习技能2-2	增加闪避率	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31011	2	8	75	0	0	学习技能2-2	增加闪避率	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31011	2	9	75	0	0	学习技能2-2	增加闪避率	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31011	2	10	75	0	0	学习技能2-2	增加闪避率	等级已满，无法升级！	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
31012	2	1	90	0	0	学习技能2-2	法术伤防御%	升级文本2-2	0.3	0.3	990	30	5000	9000	1	0.1	100	3000	0	0.3	200	3000	0	0.3	300	4000	0
